Date,Total Rainfall Mm,Mean Air Temperature in Celsius,Mean Vapour Pressure Hpa,Mean Wind Speed M/Sec,Days Of Wind Gust >= 24 Knots in Day,Standard Deviation Of Daily Mean Temperature in Celsius,Year,Month,Period start,Selected business demand (GWh),Est. Total consumption (GWh),Export prices,Export volumes,Export values,Import prices,Import volumes,Import values,Population
2022-12-01,123.0,18.3,16.875,3.6,7.5,2.0,2022.0,12.0,1/12/22,434.912,199.738,1564,1417,"17,991",1076,2870,"22,156",1092600.0
2023-01-01,230.32500000000002,19.175,17.9,4.275,11.5,1.4,2023.0,1.0,1/01/23,431.888,201.289,1457,1351,"15,976",1028,2688,"19,825",1114100.0
2023-02-01,283.975,19.333333333333332,17.975,4.0,7.666666666666667,1.9333333333333336,2023.0,2.0,1/02/23,375.063,176.214,1457,1351,"15,976",1028,2688,"19,825",1114100.0
2023-03-01,58.46666666666667,16.975,15.15,3.25,7.333333333333333,2.45,2023.0,3.0,1/03/23,422.996,196.935,1457,1351,"15,976",1028,2688,"19,825",1114100.0
2023-04-01,66.475,16.075,15.15,3.525,8.5,2.475,2023.0,4.0,1/04/23,414.978,209.068,1448,1600,"18,798",1022,2529,"18,548",1114100.0
2023-05-01,164.275,14.15,14.05,3.925,11.25,3.325,2023.0,5.0,1/05/23,438.495,255.924,1448,1600,"18,798",1022,2529,"18,548",1114100.0
2023-06-01,225.925,11.375,11.15,3.675,9.333333333333334,2.0,2023.0,6.0,1/06/23,388.294,294.665,1448,1600,"18,798",1022,2529,"18,548",1114100.0
2023-07-01,76.65,10.15,9.825,4.125,15.0,1.9,2023.0,7.0,1/07/23,397.003,316.841,1427,1239,"14,353",1013,2743,"19,945",1114100.0
2023-08-01,47.45,9.15,9.175,3.3,9.333333333333334,1.725,2023.0,8.0,1/08/23,436.534,320.534,1427,1239,"14,353",1013,2743,"19,945",1114100.0
2023-09-01,177.575,13.075,11.9,4.25,14.0,2.25,2023.0,9.0,1/09/23,403.532,245.283,1427,1239,"14,353",1013,2743,"19,945",1114100.0
2023-10-01,70.63333333333334,14.3,12.275,4.425,15.0,2.75,2023.0,10.0,1/10/23,434.878,225.282,1366,1474,"16,345",1052,2590,"19,546",1114100.0
2023-11-01,135.76666666666668,15.775000000000002,13.975,3.9,10.25,2.2,2023.0,11.0,1/11/23,408.14,199.677,1366,1474,"16,345",1052,2590,"19,546",1114100.0
2023-12-01,79.60000000000001,19.1,16.7,3.925,9.0,2.725,2023.0,12.0,1/12/23,424.776,203.497,1366,1474,"16,345",1052,2590,"19,546",1114100.0
2024-01-01,92.375,20.425,17.875,3.7,8.5,2.3,2024.0,1.0,1/01/24,424.482,205.798,1362,1465,"16,196",998,2381,"17,050",1114100.0
2024-02-01,43.575,19.275,16.8,3.525,6.75,2.0,2024.0,2.0,1/02/24,415.395,185.524,1362,1465,"16,196",998,2381,"17,050",1114100.0
2024-03-01,63.2,16.225,13.725,3.8,13.0,2.625,2024.0,3.0,1/03/24,439.393,204.168,1362,1465,"16,196",998,2381,"17,050",1114100.0
2024-04-01,52.35,14.8,13.7,3.175,7.5,2.725,2024.0,4.0,1/04/24,450.067,214.703,1433,1584,"18,433",1029,2414,"17,823",1114100.0
2024-05-01,100.4,10.95,10.75,3.15,8.0,1.6500000000000001,2024.0,5.0,1/05/24,471.065,279.464,1433,1584,"18,433",1029,2414,"17,823",1114100.0
2024-06-01,166.46666666666667,11.0,11.125,3.275,7.5,2.0,2024.0,6.0,1/06/24,412.198,283.221,1433,1584,"18,433",1029,2414,"17,823",1114100.0
